,상호명,상권업종중분류명,표준산업분류명,도로명주소,시군구명,경도,위도,Dbscan_50m,Dbscan_100m
109494,베란다,커피점/카페,비알콜 음료점업,부산광역시 중구 광복중앙로 28,중구,129.03108163881,35.1017995685202,1,1
109502,스윗비초콜릿,커피점/카페,비알콜 음료점업,부산광역시 북구 덕천2길 87,북구,129.009945603352,35.2101451490232,3,-1
109503,지비디,커피점/카페,비알콜 음료점업,부산광역시 해운대구 좌동로14번길 54,해운대구,129.171644184392,35.1687303649718,4,-1
109549,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 사하구 사하로186번길 6,사하구,128.994252485597,35.0984024088627,-1,-1
109594,브라운라떼,커피점/카페,비알콜 음료점업,부산광역시 북구 백양대로1016번길 39,북구,128.996739579418,35.1962920293795,-1,-1
109595,낙원,커피점/카페,비알콜 음료점업,부산광역시 북구 낙동대로1762번가길 48,북구,129.003060364971,35.207552298562,3,-1
109648,엔제리너스,커피점/카페,비알콜 음료점업,부산광역시 수영구 황령대로473번길 15,수영구,129.106457024591,35.1400211850071,0,0
109653,르메르디앙,커피점/카페,비알콜 음료점업,부산광역시 강서구 녹산산단321로 24-8,강서구,128.853341725883,35.0905790299915,-1,-1
109671,민속품전통다원,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 차성서로109번길 17,기장군,129.208444124269,35.2431644806041,-1,-1
109697,엔카페,커피점/카페,비알콜 음료점업,부산광역시 동래구 온천장로107번길 32,동래구,129.082710843008,35.2211711803399,2,-1
109836,커피하우스3,커피점/카페,비알콜 음료점업,부산광역시 사상구 낙동대로1210번길 17,사상구,128.977919856191,35.1680334554341,-1,-1
110075,달시루,커피점/카페,비알콜 음료점업,부산광역시 수영구 황령대로 491,수영구,129.107774487239,35.1384497436495,0,0
110092,래현전통찻집,커피점/카페,비알콜 음료점업,부산광역시 중구 충장대로5번길 12-1,중구,129.037117191978,35.1063632675884,1,1
110103,레몬트리,커피점/카페,비알콜 음료점업,부산광역시 북구 효열로220번길 23,북구,129.02188584631,35.2645967403966,-1,-1
110120,초코비아,커피점/카페,비알콜 음료점업,부산광역시 남구 분포로 111,남구,129.109549620716,35.1269407709741,-1,-1
110153,커피박스,커피점/카페,비알콜 음료점업,부산광역시 부산진구 대학로 82,부산진구,129.034480661712,35.1485622558186,-1,-1
110195,해오라비,커피점/카페,비알콜 음료점업,부산광역시 해운대구 우동1로20번길 27-10,해운대구,129.157866215698,35.1647435362799,12,5
110321,까페드롭탑,커피점/카페,비알콜 음료점업,부산광역시 북구 금곡대로303번길 25,북구,129.012049797805,35.2354385356718,17,-1
110339,까페도로시AND도예공방,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 방곡5로 20,기장군,129.18601676653,35.3236435215076,-1,-1
110357,국제관커피점,커피점/카페,비알콜 음료점업,부산광역시 서구 임시수도기념로 18,서구,129.019435655565,35.1037549458369,1,-1
110382,메종드시엔,커피점/카페,비알콜 음료점업,부산광역시 서구 보수대로 213,서구,129.019936334604,35.1140087025936,-1,-1
110405,부산수영지역자활센터카페수,커피점/카페,비알콜 음료점업,부산광역시 수영구 남천동로 100,수영구,129.112389775148,35.145384217128,0,-1
110481,컴포즈커피,커피점/카페,비알콜 음료점업,부산광역시 북구 화명대로 27,북구,129.011289470115,35.2352555997027,17,-1
110637,로타리다방,커피점/카페,비알콜 음료점업,부산광역시 사하구 동매로 44,사하구,128.963008145816,35.103350942921,11,-1
110644,둥지커피하우스,커피점/카페,비알콜 음료점업,부산광역시 금정구 범어사로 309-1,금정구,129.074209671565,35.2811975130904,-1,-1
110713,카페앳홈,커피점/카페,비알콜 음료점업,부산광역시 중구 중앙대로46번길 5,중구,129.03724598071,35.1018100847586,1,1
110717,베스킨라빈스,커피점/카페,비알콜 음료점업,부산광역시 사하구 낙동대로 518,사하구,128.966087597977,35.1105557390118,11,-1
110763,티커피,커피점/카페,비알콜 음료점업,부산광역시 해운대구 해운대해변로 44,해운대구,129.137997441199,35.1630929920993,5,-1
110858,더프커피,커피점/카페,비알콜 음료점업,부산광역시 사하구 감내1로 195,사하구,129.00927462134,35.0963042117258,-1,-1
110875,행운다방,커피점/카페,비알콜 음료점업,부산광역시 서구 자갈치로 5-1,서구,129.025200650393,35.0963869326529,1,1
110977,하트너,커피점/카페,비알콜 음료점업,부산광역시 연제구 월드컵대로 160,연제구,129.079207808035,35.1872112870044,8,-1
111023,그라찌에,커피점/카페,비알콜 음료점업,부산광역시 금정구 동부곡로27번길 88,금정구,129.095889414498,35.2291469789759,2,-1
111042,스윗패턴즈,커피점/카페,비알콜 음료점업,부산광역시 남구 유엔로157번길 22,남구,129.093532712503,35.1311696546095,0,-1
111048,컵앤컵커피,커피점/카페,비알콜 음료점업,부산광역시 수영구 광안해변로 177,수영구,129.115828277621,35.1504724849742,0,-1
111056,까페우정국,커피점/카페,비알콜 음료점업,부산광역시 중구 중앙대로 63,중구,129.03600448636,35.1033801262886,1,1
111111,카페랄로,커피점/카페,비알콜 음료점업,부산광역시 해운대구 좌동순환로8번길 78,해운대구,129.170790545189,35.1696760527863,4,-1
111135,와플칸,커피점/카페,비알콜 음료점업,부산광역시 해운대구 좌동순환로433번길 30,해운대구,129.177798594186,35.1608557264473,4,-1
111224,할리스에프앤비부산,커피점/카페,비알콜 음료점업,부산광역시 중구 광복로 73-2,중구,129.033193220617,35.0987709055613,1,1
111233,칙투칙,커피점/카페,비알콜 음료점업,부산광역시 동래구 온천천로441번길 17,동래구,129.101501943307,35.1924819670904,7,-1
111306,테라비,커피점/카페,비알콜 음료점업,부산광역시 사하구 다대로 680,사하구,128.966897900804,35.0481625273062,-1,-1
111313,순카페,커피점/카페,비알콜 음료점업,부산광역시 사상구 학장로324번길 8,사상구,129.000192197977,35.1491566204563,-1,-1
111314,요거프레소,커피점/카페,비알콜 음료점업,부산광역시 연제구 중앙대로1043번길 34,연제구,129.076442447675,35.182332354557,8,-1
111322,청솔로9,커피점/카페,비알콜 음료점업,부산광역시 부산진구 엄광로44번길 12,부산진구,129.021157918883,35.1477197862971,-1,-1
111326,스타벅스센텀신세계B1,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀남대로 35,해운대구,129.129106584707,35.1686565992762,5,4
111338,카페에또와,커피점/카페,비알콜 음료점업,부산광역시 영도구 태종로 423,영도구,129.067939984285,35.091231578972,-1,-1
111346,하삼동커피,커피점/카페,비알콜 음료점업,부산광역시 남구 용호로 161,남구,129.111730659437,35.1178888362,-1,-1
111347,벨라다,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로 916,부산진구,129.070660619013,35.1717652493749,8,-1
111352,바움,커피점/카페,비알콜 음료점업,부산광역시 부산진구 양지로17번길 17,부산진구,129.070509399572,35.1694410015791,8,-1
111385,물커피숍,커피점/카페,비알콜 음료점업,부산광역시 영도구 절영로14번길 11,영도구,129.039516361783,35.0931642134935,1,-1
111409,다다찻집,커피점/카페,비알콜 음료점업,부산광역시 해운대구 달맞이길117번가길 120-35,해운대구,129.18178284029,35.1578153325464,-1,-1
111410,달꽃향기머무는,커피점/카페,비알콜 음료점업,부산광역시 연제구 반송로 48,연제구,129.085542711729,35.1888312470556,8,-1
111479,정글비,커피점/카페,비알콜 음료점업,부산광역시 해운대구 해운대로 802,해운대구,129.176689134256,35.1691772216307,4,-1
111480,카페청사포역,커피점/카페,비알콜 음료점업,부산광역시 해운대구 청사포로58번길 121,해운대구,129.191211552359,35.1608688008717,-1,-1
111487,만취다방,커피점/카페,비알콜 음료점업,부산광역시 중구 중구로23번길 21,중구,129.026703257646,35.0998896938781,1,1
111497,카페해뮴,커피점/카페,비알콜 음료점업,부산광역시 금정구 부산대학로 29,금정구,129.088155842901,35.230803174811,2,2
111498,도토리커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로 9,부산진구,129.060798676712,35.1579345376741,10,3
111558,이디야커피,커피점/카페,비알콜 음료점업,부산광역시 해운대구 좌동순환로 79,해운대구,129.166927953779,35.1736162959496,-1,-1
111582,스무디킹,커피점/카페,비알콜 음료점업,부산광역시 해운대구 해운대로570번길 46,해운대구,129.158751383824,35.1598225444911,12,5
111594,주아스커피,커피점/카페,비알콜 음료점업,부산광역시 중구 광복로43번길 18,중구,129.029742369413,35.1008374354922,1,1
111598,목화,커피점/카페,비알콜 음료점업,부산광역시 해운대구 윗반송로 67,해운대구,129.156708824423,35.2302395919829,-1,-1
111612,고은커피숍,커피점/카페,비알콜 음료점업,부산광역시 해운대구 선수촌로 205,해운대구,129.125284340209,35.210705530265,-1,-1
111646,탐앤탐스,커피점/카페,비알콜 음료점업,부산광역시 서구 송도해변로 139,서구,129.021706079964,35.0773697182323,-1,-1
111647,그릿커피,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 기장해안로 571-9,기장군,129.2266669446,35.2246023452979,-1,-1
111648,데일리오아시스,커피점/카페,비알콜 음료점업,부산광역시 부산진구 전포대로200번길 39,부산진구,129.067802546641,35.154673070072,10,3
111652,카페테리아,커피점/카페,비알콜 음료점업,부산광역시 북구 화명대로94번길 83,북구,129.017508647295,35.2309309116163,17,-1
111653,에또아갈래찻집,커피점/카페,비알콜 음료점업,부산광역시 연제구 중앙대로 1227,연제구,129.079302287801,35.1968462537216,2,-1
111660,폴레폴레,커피점/카페,비알콜 음료점업,부산광역시 수영구 민락로 27,수영구,129.121601579397,35.1577113953175,0,-1
111826,컴포즈커피,커피점/카페,비알콜 음료점업,부산광역시 동래구 시실로 49,동래구,129.087293670548,35.2164068715471,2,-1
111827,샐리의아침,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로68번길 120,부산진구,129.067224297695,35.152415670921,10,3
111839,선생조고매,커피점/카페,비알콜 음료점업,부산광역시 영도구 벚꽃길 75,영도구,129.05835521595,35.0853122782287,-1,-1
111845,덱스커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로46번길 86,부산진구,129.064774324238,35.1539064958177,10,3
111846,공전상가,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로46번길 85,부산진구,129.0649818914,35.1538325601094,10,3
111853,카페드벨라,커피점/카페,비알콜 음료점업,부산광역시 금정구 구서온천천로 19,금정구,129.088630474193,35.2416605113192,2,-1
111994,모월모일,커피점/카페,비알콜 음료점업,부산광역시 수영구 연수로324번길 5,수영구,129.105921850214,35.1718360454934,-1,-1
111995,쉬마잇비,커피점/카페,비알콜 음료점업,부산광역시 수영구 광안해변로 141,수영구,129.11352527439,35.1473748697043,0,-1
111999,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 좌동순환로 6,해운대구,129.168077270548,35.1672414815048,12,-1
112000,로우앤스윗,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로37번길 26,부산진구,129.064236247671,35.1589409903989,10,3
112008,노아,커피점/카페,비알콜 음료점업,부산광역시 부산진구 가야대로498번길 18,부산진구,129.02646011175,35.1522090106259,-1,-1
112016,이스트발리,커피점/카페,비알콜 음료점업,부산광역시 해운대구 청사포로 103-1,해운대구,129.191259258121,35.162635032274,-1,-1
112017,컴포즈커피,커피점/카페,비알콜 음료점업,부산광역시 수영구 망미배산로18번길 14,수영구,129.106490963889,35.1749496409916,-1,-1
112018,구름에,커피점/카페,비알콜 음료점업,부산광역시 영도구 흰여울길 253,영도구,129.045227583158,35.0783411027379,-1,-1
112020,블루샥커피,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀중앙로 90,해운대구,129.126489543725,35.175495422474,5,4
112025,파이커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로47번길 46,부산진구,129.064951316408,35.1599082096227,10,3
112026,메가커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 새싹로 5,부산진구,129.058314212657,35.1584790733385,10,3
112043,카페테리아시온성,커피점/카페,비알콜 음료점업,부산광역시 남구 황령대로319번나길 1,남구,129.090351672016,35.1501635948139,-1,-1
112162,전통찻집달마,커피점/카페,비알콜 음료점업,부산광역시 동구 초량로100번길 25,동구,129.033676522312,35.1205446514975,1,-1
112167,카페숲,커피점/카페,비알콜 음료점업,부산광역시 기장군 일광면 학리등대로 45,기장군,129.244109624842,35.2597937087402,-1,-1
112173,놀곳,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 차성로417번길 17,기장군,129.215803452903,35.25553858744,-1,-1
112175,흑운당,커피점/카페,비알콜 음료점업,부산광역시 수영구 광안해변로326번길 31,수영구,129.129679457729,35.1553107684399,0,-1
112176,컴포즈커피,커피점/카페,비알콜 음료점업,부산광역시 금정구 수림로 55,금정구,129.086331780801,35.2398333421238,2,2
112182,션앤헤이든신씨어,커피점/카페,비알콜 음료점업,부산광역시 금정구 산성로 436,금정구,129.054469570883,35.2508415558923,-1,-1
112282,가람다방,커피점/카페,비알콜 음료점업,부산광역시 사하구 하신번영로 165,사하구,128.96004104983,35.0972629151768,-1,-1
112316,카페준,커피점/카페,비알콜 음료점업,부산광역시 남구 용호로42번길 95,남구,129.109787009316,35.1226029025129,-1,-1
112320,카페휴고,커피점/카페,비알콜 음료점업,부산광역시 동래구 연안로59번길 28,동래구,129.106658119048,35.1937599898469,7,-1
112330,에이레네,커피점/카페,비알콜 음료점업,부산광역시 남구 고동골로 16,남구,129.071386357298,35.1383712941869,-1,-1
112335,굿굿웨더,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로46번길 32,부산진구,129.064740185468,35.1563405544453,10,3
112340,카페마렌,커피점/카페,비알콜 음료점업,부산광역시 영도구 함지로79번길 6,영도구,129.066887894906,35.0752860206528,-1,-1
112341,하루,커피점/카페,비알콜 음료점업,부산광역시 강서구 녹산산단232로 38-17,강서구,128.840946216154,35.0849686415016,-1,-1
112344,밋타커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 동성로25번길 18,부산진구,129.067526006509,35.1528276533958,10,3
112345,혜빙,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 정관2로 9,기장군,129.162827740565,35.3332699256039,-1,-1
112450,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 부산진구 전포대로199번길 27,부산진구,129.063616002244,35.1542952546818,10,3
112474,카페스토리,커피점/카페,비알콜 음료점업,부산광역시 동래구 명장로20번길 101,동래구,129.100319639608,35.2017048436352,7,-1
112499,하삼동커피,커피점/카페,비알콜 음료점업,부산광역시 사상구 백양대로 372-22,사상구,129.013084210391,35.155088879451,-1,-1
112500,카페모애,커피점/카페,비알콜 음료점업,부산광역시 동래구 온천천로431번길 24-3,동래구,129.100005096456,35.1930364026952,7,-1
112511,Q라운지,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로 672,부산진구,129.059626430918,35.1530231927924,10,3
112512,가비,커피점/카페,비알콜 음료점업,부산광역시 연제구 과정로 350,연제구,129.09039460843,35.1912033698702,-1,-1
112513,스몰굿커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 전포대로200번길 19,부산진구,129.066693806015,35.1546557949373,10,3
112522,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 연제구 중앙대로 1250,연제구,129.079033963755,35.198975912294,2,-1
112526,카페일다,커피점/카페,비알콜 음료점업,부산광역시 해운대구 청사포로58번길 83,해운대구,129.189421049719,35.1615263720001,-1,-1
112691,이디야커피,커피점/카페,비알콜 음료점업,부산광역시 수영구 과정로 65,수영구,129.106983019852,35.1772346623643,-1,-1
112692,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 사상구 백양대로 520,사상구,128.996157373404,35.1548776876614,-1,-1
112702,베이시스옵,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로58번길 32,부산진구,129.06604742824,35.1564282121359,10,3
112706,루멘,커피점/카페,비알콜 음료점업,부산광역시 북구 의성로128번길 66,북구,129.0078270296,35.2084591758211,3,-1
112711,그로잉스터디카페,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 정관로 579,기장군,129.177196603733,35.3213861959829,16,-1
112712,오가네대구왕뽈떼기,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제8로 245,강서구,128.919857029017,35.0984307786516,13,-1
112713,이디야커피,커피점/카페,비알콜 음료점업,부산광역시 중구 대청로 105,중구,129.031483883218,35.1032564197265,1,1
112714,카페인앓이,커피점/카페,비알콜 음료점업,부산광역시 연제구 중앙대로1043번길 12,연제구,129.077278581855,35.1816308524182,8,-1
112717,테이크오프,커피점/카페,비알콜 음료점업,부산광역시 중구 대청로 45-1,중구,129.024936695378,35.1033389889197,1,1
112768,우신토탈엔지니어링,커피점/카페,비알콜 음료점업,부산광역시 영도구 봉래나루로166번길 3,영도구,129.043416227887,35.0962585844066,1,-1
112773,카페타무,커피점/카페,비알콜 음료점업,부산광역시 영도구 태종로 761,영도구,129.080931492652,35.0684642441441,-1,-1
112805,배스킨라빈스롯데키즈마트부,커피점/카페,비알콜 음료점업,부산광역시 부산진구 신천대로 241,부산진구,129.04934326862,35.1633254737143,10,-1
112844,은커피숍,커피점/카페,비알콜 음료점업,부산광역시 사상구 새벽시장로 80,사상구,128.982381093886,35.1547107374078,14,-1
112895,베니어,커피점/카페,비알콜 음료점업,부산광역시 수영구 수영로594번길 37,수영구,129.115467626958,35.1586243442674,0,-1
112896,카페만디,커피점/카페,비알콜 음료점업,부산광역시 사하구 오작로 104-7,사하구,129.004772834231,35.1003618728261,-1,-1
112897,투썸플레이스,커피점/카페,비알콜 음료점업,부산광역시 동래구 충렬대로359번길 14,동래구,129.098553006404,35.1985480190429,7,-1
112902,피프티투헤르츠,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로928번길 26,부산진구,129.07215483131,35.1718601997926,8,-1
112903,반송187,커피점/카페,비알콜 음료점업,부산광역시 해운대구 신반송로182번길 2-15,해운대구,129.160889289041,35.2291179246422,-1,-1
112908,카페686,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 모전2길 19-5,기장군,129.169728705913,35.3358623471304,-1,-1
112970,커피1번지,커피점/카페,비알콜 음료점업,부산광역시 사상구 사상로 478,사상구,128.987624178953,35.1871274243785,-1,-1
113044,컴포즈커피,커피점/카페,비알콜 음료점업,부산광역시 북구 학사로 15,북구,129.007702811991,35.2241804286407,-1,-1
113045,멘토즈,커피점/카페,비알콜 음료점업,부산광역시 북구 시랑로 76,북구,129.005405250904,35.1990958322579,-1,-1
113052,ZZB커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 전포대로 226-4,부산진구,129.065777888405,35.1568001541472,10,3
113058,웨스턴챔버,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 병산로 221-19,기장군,129.185173001832,35.3464560410407,-1,-1
113061,명성,커피점/카페,비알콜 음료점업,부산광역시 영도구 태종로 56-2,영도구,129.037167014598,35.0929770094141,1,-1
113065,초오록,커피점/카페,비알콜 음료점업,부산광역시 기장군 일광면 화용길 103-19,기장군,129.221267706225,35.2828217806003,-1,-1
113093,마스커피,커피점/카페,비알콜 음료점업,부산광역시 해운대구 명장로67번길 131,해운대구,129.116763808474,35.2044477271101,-1,-1
113152,더벤티,커피점/카페,비알콜 음료점업,부산광역시 수영구 수영로384번길 44,수영구,129.108180465462,35.139257282743,0,0
113205,휴카페,커피점/카페,비알콜 음료점업,부산광역시 사하구 하신중앙로 185,사하구,128.961571668005,35.094979231683,-1,-1
113206,메가커피,커피점/카페,비알콜 음료점업,부산광역시 해운대구 선수촌로 80,해운대구,129.119383004544,35.2008450641498,-1,-1
113220,하삼동커피,커피점/카페,비알콜 음료점업,부산광역시 사하구 다송로72번길 63,사하구,128.980939185838,35.0600746824682,-1,-1
113221,데일리티,커피점/카페,비알콜 음료점업,부산광역시 부산진구 시민공원로 22,부산진구,129.05229227209,35.1630384902222,10,3
113222,텐퍼센트커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서면문화로 26,부산진구,129.056354616656,35.1597220689345,10,3
113223,더벤티,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제2로 80,강서구,128.908443169321,35.0987782451478,-1,-1
113229,멘토즈스터디카페,커피점/카페,비알콜 음료점업,부산광역시 해운대구 세실로 87,해운대구,129.17607445925,35.172229849349,4,-1
113236,페리데스,커피점/카페,비알콜 음료점업,부산광역시 강서구 가락대로1182번길 48,강서구,128.900163775615,35.1696998539952,-1,-1
113243,카페로아,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지오션시티7로 19,강서구,128.910491626836,35.087693499199,-1,-1
113260,커피빈,커피점/카페,비알콜 음료점업,부산광역시 중구 광복로 35,중구,129.029023375864,35.0994824207401,1,1
113372,카페해루,커피점/카페,비알콜 음료점업,부산광역시 수영구 광일로 17,수영구,129.112079714926,35.1621168145858,0,-1
113377,아트케이,커피점/카페,비알콜 음료점업,부산광역시 서구 송도해변로 113,서구,129.01936416884,35.0777409744792,-1,-1
113382,커피바이준,커피점/카페,비알콜 음료점업,부산광역시 해운대구 재반로103번가길 58,해운대구,129.126373897237,35.1901890209526,-1,-1
113383,이디야커피,커피점/카페,비알콜 음료점업,부산광역시 남구 석포로 106,남구,129.090512895275,35.1268701775265,-1,-1
113385,동갑부부,커피점/카페,비알콜 음료점업,부산광역시 수영구 광남로 157,수영구,129.118101620328,35.155400142063,0,-1
113462,빌라드엘르,커피점/카페,비알콜 음료점업,부산광역시 수영구 광안로49번길 25-1,수영구,129.118180660418,35.1563638961834,0,-1
113517,소보루,커피점/카페,비알콜 음료점업,부산광역시 강서구 대저로 263,강서구,128.981396815626,35.2134536658394,-1,-1
113549,카페언가,커피점/카페,비알콜 음료점업,부산광역시 금정구 동문로 112,금정구,129.057304000138,35.249951500827,-1,-1
113552,루스커피,커피점/카페,비알콜 음료점업,부산광역시 사상구 괘감로 146,사상구,128.99028360256,35.1556289301294,-1,-1
113553,하이,커피점/카페,비알콜 음료점업,부산광역시 북구 백양대로 1167,북구,129.004420284022,35.2065044260855,3,-1
113568,리엑트,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제1로 56-1,강서구,128.905403700308,35.0936989697005,-1,-1
113569,이디야커피,커피점/카페,비알콜 음료점업,부산광역시 북구 만덕1로 26,북구,129.034788565673,35.2144423084939,-1,-1
113572,리프패럿,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 모전2길 20,기장군,129.170099526342,35.3356424331668,-1,-1
113665,남영,커피점/카페,비알콜 음료점업,부산광역시 사상구 새벽로 172,사상구,128.983620735427,35.1564854514095,14,-1
113704,화이트펜슬스터디카페,커피점/카페,비알콜 음료점업,부산광역시 수영구 남천동로10번길 31,수영구,129.108894093091,35.1417115484801,0,0
113707,TZCOFFEE,커피점/카페,비알콜 음료점업,부산광역시 영도구 대교로46번길 48,영도구,129.042876298812,35.0951995743549,1,-1
113714,다짐스터디카페,커피점/카페,비알콜 음료점업,부산광역시 금정구 금강로335번길 21,금정구,129.085260900924,35.2377968214424,2,2
113731,커피열매,커피점/카페,비알콜 음료점업,부산광역시 사하구 낙동대로398번길 12,사하구,128.974813319408,35.104518569205,11,-1
113732,크로체,커피점/카페,비알콜 음료점업,부산광역시 금정구 금정로 94,금정구,129.087261060014,35.2329024140501,2,2
113858,스타벅스서면센트럴스퀘어점,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로666번길 50,부산진구,129.060324769688,35.1518633004325,10,3
113895,커널커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로38번길 39,부산진구,129.063988412827,35.1559235046205,10,3
113896,만복당,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 정관7로 3,기장군,129.175968779176,35.3224166771218,16,-1
113903,디원,커피점/카페,비알콜 음료점업,부산광역시 기장군 일광면 일광로 326,기장군,129.252919782671,35.2724299445951,-1,-1
113904,점프노리키즈카페,커피점/카페,비알콜 음료점업,부산광역시 사상구 사상로 123,사상구,128.989075618436,35.1573875118468,14,-1
113906,설빙,커피점/카페,비알콜 음료점업,부산광역시 동구 범일로102번길 14,동구,129.061023354636,35.1388861272577,10,-1
113911,어라운드펫,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 병산로 2,기장군,129.170177377843,35.3349386225646,-1,-1
113947,커피바바,커피점/카페,비알콜 음료점업,부산광역시 기장군 철마면 안평로11번가길 6,기장군,129.175955574856,35.2378690053666,-1,-1
114069,찐심버블밀크,커피점/카페,비알콜 음료점업,부산광역시 사상구 사상로319번길 3,사상구,128.983382446656,35.173163256957,-1,-1
114160,씨드,커피점/카페,비알콜 음료점업,부산광역시 금정구 구서중앙로15번길 20,금정구,129.089079645493,35.2538881457081,-1,-1
114190,카페드림,커피점/카페,비알콜 음료점업,부산광역시 해운대구 반송순환로 142,해운대구,129.159083223192,35.2241686728192,-1,-1
114205,피터펫애견카페,커피점/카페,비알콜 음료점업,부산광역시 북구 백양대로 1163,북구,129.004373695145,35.2062884788404,3,-1
114213,모모스,커피점/카페,비알콜 음료점업,부산광역시 금정구 오시게로 10,금정구,129.085839738396,35.2185742211503,2,-1
114231,카페디아트,커피점/카페,비알콜 음료점업,부산광역시 해운대구 청사포로128번길 12,해운대구,129.191890261873,35.1607449461316,-1,-1
114241,카페씨야,커피점/카페,비알콜 음료점업,부산광역시 영도구 전망로 181,영도구,129.091954667307,35.0523385571535,-1,-1
114266,써브웨이,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 정관로 565,기장군,129.175971162557,35.3218217586939,16,-1
114306,핑카,커피점/카페,비알콜 음료점업,부산광역시 해운대구 APEC로 55,해운대구,129.13603906341,35.1690785295441,5,4
114337,청호다방,커피점/카페,비알콜 음료점업,부산광역시 남구 석포로 125,남구,129.091116922562,35.1285593607197,0,-1
114348,모안컴퍼니,커피점/카페,비알콜 음료점업,부산광역시 금정구 두실로16번길 6,금정구,129.089811259357,35.26093030965,-1,-1
114358,복다방,커피점/카페,비알콜 음료점업,부산광역시 북구 낙동대로1766번길 32,북구,129.0020550527,35.2079662483707,3,-1
114388,남천카페,커피점/카페,비알콜 음료점업,부산광역시 수영구 남천동로19번길 23,수영구,129.110714355172,35.143227239108,0,-1
114453,베러먼데이드링크,커피점/카페,비알콜 음료점업,부산광역시 해운대구 APEC로 55,해운대구,129.13603906341,35.1690785295441,5,4
114459,카페코지,커피점/카페,비알콜 음료점업,부산광역시 중구 충장대로9번길 47-1,중구,129.038386622341,35.1095884325216,1,-1
114506,갈포행복마을운영위원회,커피점/카페,비알콜 음료점업,부산광역시 해운대구 송정광어골로 30-1,해운대구,129.197322655013,35.178664814827,-1,-1
114510,카페051,커피점/카페,비알콜 음료점업,부산광역시 해운대구 아랫반송로59번길 7,해운대구,129.1511446366,35.222847296963,-1,-1
114620,포레스트,커피점/카페,비알콜 음료점업,부산광역시 동구 중앙대로236번길 3-8,동구,129.042370875964,35.1183879615561,1,-1
114636,컵오브커피명지1동점,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제5로148번길 14,강서구,128.922770638,35.106845863848,-1,-1
114673,cafe051동래내성,커피점/카페,비알콜 음료점업,부산광역시 동래구 충렬대로140번길 56,동래구,129.075010716856,35.2028335662843,-1,-1
114728,카페콩스,커피점/카페,비알콜 음료점업,부산광역시 부산진구 범일로 156-1,부산진구,129.059586292737,35.1440005944128,10,-1
114829,텐퍼센트커피센텀,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀동로 9,해운대구,129.132482667416,35.1698870198936,5,4
114853,동백커피,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀중앙로 48,해운대구,129.129880730793,35.1730391168348,5,4
114925,엘리펀트커피브루어스,커피점/카페,비알콜 음료점업,부산광역시 수영구 과정로67번길 42,수영구,129.104778222792,35.1773719727228,-1,-1
114926,데일리까페,커피점/카페,비알콜 음료점업,부산광역시 강서구 미음산단로127번길 8,강서구,128.85801171452,35.1364372017267,-1,-1
